!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter' StandardConcentration='mM'					
!QuantityType	!Reaction	!Compound	!Mode	!Unit	!Compound:Identifiers:kegg.compound
standard chemical potential		M_mql8_c	-10.92	kJ/mol	
standard chemical potential		M_glyc__R_c	17.69	kJ/mol	compou
standard chemical potential		M_g6p_c	35.92	kJ/mol	compou
standard chemical potential		M_trdrd_c	7.368	kJ/mol	compou
standard chemical potential		M_methf_c	-33.85	kJ/mol	compou
standard chemical potential		M_ddcaACP_c	25.47	kJ/mol	
standard chemical potential		M_prpp_c	-17.63	kJ/mol	compou
standard chemical potential		M_histd_c	47.82	kJ/mol	compou
standard chemical potential		M_for_p	6.686	kJ/mol	compou
standard chemical potential		M_orot_c	-51.72	kJ/mol	compou
standard chemical potential		M_glc__D_p	6.456	kJ/mol	compou
standard chemical potential		M_q8_c	40.42	kJ/mol	compou
standard chemical potential		M_orn_c	-13.22	kJ/mol	compou
standard chemical potential		M_dcaACP_c	16.66	kJ/mol	
standard chemical potential		M_3hcddec5eACP_c	-18.95	kJ/mol	
standard chemical potential		M_tddec2eACP_c	27.06	kJ/mol	compou
standard chemical potential		M_hdca_c	78.86	kJ/mol	compou
standard chemical potential		M_fgam_c	54.14	kJ/mol	compou
standard chemical potential		M_cit_c	-48.8	kJ/mol	compou
standard chemical potential		M_skm5p_c	-38.42	kJ/mol	compou
standard chemical potential		M_oaa_c	-25.14	kJ/mol	compou
standard chemical potential		M_23dhmp_c	-13.28	kJ/mol	compou
standard chemical potential		M_fprica_c	162.7	kJ/mol	compou
standard chemical potential		M_glcn_e	17.7	kJ/mol	compou
standard chemical potential		M_ac_p	-5.539	kJ/mol	compou
standard chemical potential		M_his__L_c	6.408	kJ/mol	compou
standard chemical potential		M_so4_c	5.243	kJ/mol	compou
standard chemical potential		M_6pgl_c	5.489	kJ/mol	compou
standard chemical potential		M_2dda7p_c	32.56	kJ/mol	compou
standard chemical potential		M_sl2a6o_c	10.88	kJ/mol	compou
standard chemical potential		M_gtp_c	156.3	kJ/mol	compou
standard chemical potential		M_so4_p	7.31	kJ/mol	compou
standard chemical potential		M_succ_c	-36	kJ/mol	compou
standard chemical potential		M_aps_c	236	kJ/mol	compou
standard chemical potential		M_thdp_c	66.36	kJ/mol	compou
standard chemical potential		M_cdp_c	65.67	kJ/mol	compou
standard chemical potential		M_glyc__R_e	17.7	kJ/mol	compou
standard chemical potential		M_nadph_c	41.4	kJ/mol	compou
standard chemical potential		M_acglu_c	-40.33	kJ/mol	compou
standard chemical potential		M_3hddecACP_c	-8.336	kJ/mol	compou
standard chemical potential		M_2obut_c	-36.34	kJ/mol	compou
standard chemical potential		M_cddec5eACP_c	19.12	kJ/mol	
standard chemical potential		M_glyc_c	20.46	kJ/mol	compou
standard chemical potential		M_val__L_c	26.62	kJ/mol	compou
standard chemical potential		M_pro__L_c	-23.53	kJ/mol	compou
standard chemical potential		M_cbasp_c	12.62	kJ/mol	compou
standard chemical potential		M_mqn8_c	10.92	kJ/mol	
standard chemical potential		M_lac__D_p	17.29	kJ/mol	compou
standard chemical potential		M_malACP_c	-48.35	kJ/mol	compou
standard chemical potential		M_3hdecACP_c	-17	kJ/mol	compou
standard chemical potential		M_cdec3eACP_c	17.37	kJ/mol	
standard chemical potential		M_3hcmrs7eACP_c	-17.15	kJ/mol	
standard chemical potential		M_glu__L_p	-8.196	kJ/mol	compou
standard chemical potential		M_3oddecACP_c	-6.896	kJ/mol	compou
standard chemical potential		M_glyc__R_p	21	kJ/mol	compou
standard chemical potential		M_3ooctdACP_c	16.91	kJ/mol	
standard chemical potential		M_but2eACP_c	-19.64	kJ/mol	compou
standard chemical potential		M_ddca_c	62.54	kJ/mol	
standard chemical potential		M_pyr_c	0.4895	kJ/mol	compou
standard chemical potential		M_dump_c	10.21	kJ/mol	compou
standard chemical potential		M_acon_C_c	-20.45	kJ/mol	compou
standard chemical potential		M_ocdcap_c	-90.54	kJ/mol	
standard chemical potential		M_grxox_c	14.85	kJ/mol	
standard chemical potential		M_icit_c	-40.51	kJ/mol	compou
standard chemical potential		M_lac__D_c	11.31	kJ/mol	compou
standard chemical potential		M_nadh_c	45.21	kJ/mol	compou
standard chemical potential		M_amp_c	264.4	kJ/mol	compou
standard chemical potential		M_3php_c	15.83	kJ/mol	compou
standard chemical potential		M_dtdp_c	-46.75	kJ/mol	compou
standard chemical potential		M_dhf_c	6.483	kJ/mol	compou
standard chemical potential		M_for_c	7.022	kJ/mol	compou
standard chemical potential		M_pi_e	-6.074	kJ/mol	compou
standard chemical potential		M_3opalmACP_c	11.61	kJ/mol	compou
standard chemical potential		M_3hcvac11eACP_c	-18.6	kJ/mol	
standard chemical potential		M_coa_c	25.45	kJ/mol	compou
standard chemical potential		M_asn__L_c	-29.27	kJ/mol	compou
standard chemical potential		M_udp_c	-2.538	kJ/mol	compou
standard chemical potential		M_leu__L_c	-39.53	kJ/mol	compou
standard chemical potential		M_25aics_c	140.7	kJ/mol	compou
standard chemical potential		M_3omrsACP_c	0.8853	kJ/mol	compou
standard chemical potential		M_acald_c	8.657	kJ/mol	compou
standard chemical potential		M_3hmrsACP_c	-0.3058	kJ/mol	compou
standard chemical potential		M_pram_c	-29.5	kJ/mol	compou
standard chemical potential		M_ocdceap_c	-112.3	kJ/mol	
standard chemical potential		M_3c4mop_c	-55.7	kJ/mol	compou
standard chemical potential		M_hcys__L_c	-57.19	kJ/mol	compou
standard chemical potential		M_mal__L_e	9.353	kJ/mol	compou
standard chemical potential		M_co2_c	-104.3	kJ/mol	compou
standard chemical potential		M_pi_p	-32.15	kJ/mol	compou
standard chemical potential		M_fum_e	11.64	kJ/mol	compou
standard chemical potential		M_acald_e	13.19	kJ/mol	compou
standard chemical potential		M_etoh_p	19.53	kJ/mol	compou
standard chemical potential		M_gthox_c	1.173	kJ/mol	compou
standard chemical potential		M_gar_c	-1.267	kJ/mol	compou
standard chemical potential		M_3haACP_c	-55.07	kJ/mol	compou
standard chemical potential		M_3ooctACP_c	-28.19	kJ/mol	compou
standard chemical potential		M_3ocmrs7eACP_c	-8.288	kJ/mol	
standard chemical potential		M_acg5p_c	-63.59	kJ/mol	compou
standard chemical potential		M_4pasp_c	-56.06	kJ/mol	compou
standard chemical potential		M_glu5p_c	-55.61	kJ/mol	compou
standard chemical potential		M_h2o_e	0.5336	kJ/mol	compou
standard chemical potential		M_23dhdp_c	51.95	kJ/mol	compou
standard chemical potential		M_3mop_c	-27.67	kJ/mol	compou
standard chemical potential		M_dgtp_c	156	kJ/mol	compou
standard chemical potential		M_rib__D_e	12.24	kJ/mol	compou
standard chemical potential		M_dcamp_c	251.1	kJ/mol	compou
standard chemical potential		M_myrsACP_c	34.3	kJ/mol	
standard chemical potential		M_ACP_c	-2.407	kJ/mol	compou
standard chemical potential		M_palmACP_c	44.09	kJ/mol	
standard chemical potential		M_succoa_c	-12.35	kJ/mol	compou
standard chemical potential		M_xyl__D_c	47.92	kJ/mol	compou
standard chemical potential		M_for_e	11.3	kJ/mol	compou
concentration		M_dhap_c	0.1503	mM	compou
concentration		M_prbatp_c	0.1	mM	compou
concentration		M_10fthf_c	0.1	mM	compou
concentration		M_co2_e	0.1	mM	compou
concentration		M_akg_e	0.1021	mM	compou
concentration		M_2pg_c	0.1	mM	compou
concentration		M_13dpg_c	0.1	mM	compou
concentration		M_prbamp_c	0.1	mM	compou
concentration		M_fpram_c	0.0941	mM	
concentration		M_thr__L_c	0.1503	mM	compou
concentration		M_fum_p	0.1	mM	compou
concentration		M_flxr_c	0.1	mM	
concentration		M_gln__L_e	0.1279	mM	compou
concentration		M_3ohexACP_c	0.1	mM	compou
concentration		M_3ocddec5eACP_c	0.1	mM	
concentration		M_r5p_c	0.1	mM	compou
concentration		M_akg_c	9.823	mM	compou
concentration		M_ac_c	0.06651	mM	compou
concentration		M_dca_c	0.1	mM	
concentration		M_citr__L_c	0.1	mM	compou
concentration		M_34hpp_c	0.1	mM	compou
concentration		M_pep_c	9.907	mM	compou
concentration		M_h_c	0.2398	mM	compou
concentration		M_rib__D_c	0.09917	mM	compou
concentration		M_gthrd_c	0.1	mM	compou
concentration		M_actACP_c	0.1	mM	compou
concentration		M_hdcea_c	0.09416	mM	
concentration		M_actp_c	0.1	mM	compou
concentration		M_pyr_p	0.1	mM	compou
concentration		M_cyst__L_c	0.1	mM	compou
concentration		M_dutp_c	0.1	mM	compou
concentration		M_octa_c	0.1	mM	compou
concentration		M_h2o_p	0.1	mM	compou
concentration		M_glyc3p_c	0.1503	mM	compou
concentration		M_2ahbut_c	0.1	mM	compou
concentration		M_ser__L_c	0.1266	mM	compou
concentration		M_toct2eACP_c	0.0989	mM	compou
concentration		M_ump_c	0.06651	mM	compou
concentration		M_hdceap_c	0.1062	mM	
concentration		M_3pg_c	0.4211	mM	compou
concentration		M_ctp_c	0.1503	mM	compou
concentration		M_dadp_c	0.1	mM	compou
concentration		M_xu5p__D_c	0.1	mM	compou
concentration		M_aspsa_c	0.001196	mM	compou
concentration		M_the2eACP_c	0.09786	mM	compou
concentration		M_t3c9palmeACP_c	0.09638	mM	
concentration		M_accoa_c	0.1503	mM	compou
concentration		M_arg__L_c	0.1503	mM	compou
concentration		M_26dap_LL_c	0.1	mM	compou
concentration		M_asp__L_c	0.1503	mM	compou
concentration		M_acg5sa_c	0.1	mM	compou
concentration		M_hexACP_c	0.1	mM	
concentration		M_skm_c	0.1	mM	compou
concentration		M_imp_c	0.1645	mM	compou
concentration		M_o2_c	0.001	mM	compou
concentration		M_ocdcea_c	0.09413	mM	compou
concentration		M_h_p	10	mM	compou
concentration		M_succ_p	0.1	mM	compou
concentration		M_phpyr_c	0.3805	mM	compou
concentration		M_fru_e	0.1	mM	compou
concentration		M_pyr_e	0.1	mM	compou
concentration		M_5mthf_c	0.0423	mM	compou
concentration		M_nad_c	1	mM	compou
concentration		M_tdeACP_c	0.1	mM	
concentration		M_3ocvac11eACP_c	0.1	mM	
concentration		M_3hoctaACP_c	0.1033	mM	compou
concentration		M_ocdca_c	0.1	mM	compou
concentration		M_adp_c	0.6046	mM	compou
concentration		M_mal__L_c	0.1803	mM	compou
concentration		M_g3p_c	0.1	mM	compou
concentration		M_etoh_c	0.1	mM	compou
concentration		M_so3_c	0.1	mM	compou
concentration		M_met__L_c	0.1503	mM	compou
concentration		M_aicar_c	0.1	mM	compou
concentration		M_5aizc_c	0.1	mM	compou
concentration		M_ac_e	0.1	mM	compou
concentration		M_glx_c	0.1	mM	compou
concentration		M_etoh_e	0.1	mM	compou
concentration		M_glcn_p	0.1	mM	compou
concentration		M_air_c	0.1	mM	
concentration		M_6pgc_c	0.1	mM	compou
concentration		M_nh4_c	0.00196	mM	compou
concentration		M_tdec2eACP_c	0.09877	mM	compou
concentration		M_hdeACP_c	0.1498	mM	
concentration		M_pi_c	10	mM	compou
concentration		M_argsuc_c	0.1	mM	compou
concentration		M_nh4_p	0.1	mM	compou
concentration		M_chor_c	0.001	mM	compou
concentration		M_hom__L_c	0.003226	mM	compou
concentration		M_dgdp_c	0.1	mM	compou
concentration		M_q8h2_c	1	mM	
concentration		M_3odecACP_c	0.1	mM	compou
concentration		M_tyr__L_c	0.1503	mM	compou
concentration		M_cys__L_c	0.1503	mM	compou
concentration		M_xylu__D_c	0.1	mM	compou
concentration		M_h2s_c	0.1	mM	compou
concentration		M_e4p_c	0.1	mM	compou
concentration		M_trp__L_c	0.1503	mM	compou
concentration		M_acser_c	0.1	mM	compou
concentration		M_lys__L_c	0.1503	mM	compou
concentration		M_dudp_c	0.1	mM	compou
concentration		M_atp_c	3.449	mM	compou
concentration		M_indole_c	0.1	mM	compou
concentration		M_eig3p_c	0.1	mM	compou
concentration		M_26dap__M_c	0.1503	mM	compou
concentration		M_thf_c	0.06651	mM	compou
concentration		M_orot5p_c	0.1	mM	compou
concentration		M_h_e	0.1	mM	compou
concentration		M_gln__L_p	0.1	mM	compou
concentration		M_glyc_p	0.1	mM	compou
concentration		M_5caiz_c	0.1	mM	compou
concentration		M_mal__L_p	0.1	mM	compou
concentration		M_3hcpalm9eACP_c	0.1041	mM	
concentration		M_3ocpalm9eACP_c	0.1	mM	
concentration		M_butACP_c	0.1	mM	
concentration		M_dttp_c	0.1503	mM	compou
concentration		M_ttdca_c	0.1	mM	
concentration		M_lac__D_e	0.1	mM	compou
concentration		M_trdox_c	0.9602	mM	compou
concentration		M_3ig3p_c	0.1	mM	compou
concentration		M_sl26da_c	0.1	mM	compou
concentration		M_3hoctACP_c	0.1011	mM	compou
concentration		M_dctp_c	0.1503	mM	compou
concentration		M_toctd2eACP_c	0.09679	mM	compou
concentration		M_grxrd_c	0.1	mM	
concentration		M_ru5p__D_c	0.1503	mM	compou
concentration		M_23dhmb_c	0.1	mM	compou
concentration		M_pran_c	0.1	mM	compou
concentration		M_glcn_c	0.1	mM	compou
concentration		M_paps_c	0.1	mM	compou
concentration		M_utp_c	0.1503	mM	compou
concentration		M_dhor__S_c	0.0293	mM	compou
concentration		M_glyc_e	0.1	mM	compou
concentration		M_4mop_c	0.1144	mM	compou
concentration		M_fdp_c	0.1	mM	compou
concentration		M_dtmp_c	0.1	mM	compou
concentration		M_gdp_c	0.03457	mM	compou
concentration		M_o2_p	0.1	mM	compou
concentration		M_datp_c	0.1503	mM	compou
concentration		M_ppi_c	0.02294	mM	compou
concentration		M_nadp_c	0.1	mM	compou
concentration		M_glu__L_c	10	mM	compou
concentration		M_fum_c	10	mM	compou
concentration		M_akg_p	0.1	mM	compou
concentration		M_acorn_c	0.1	mM	compou
concentration		M_glu5sa_c	0.06694	mM	compou
concentration		M_ile__L_c	0.1503	mM	compou
concentration		M_ocACP_c	0.1	mM	
concentration		M_3dhq_c	2.524	mM	compou
concentration		M_hisp_c	0.0155	mM	compou
concentration		M_so4_e	0.1	mM	compou
concentration		M_glu__L_e	0.104	mM	compou
concentration		M_cbp_c	0.1	mM	compou
concentration		M_3mob_c	0.1503	mM	compou
concentration		M_suchms_c	0.1	mM	compou
concentration		M_tpalm2eACP_c	0.09686	mM	compou
concentration		M_3hpalmACP_c	0.1032	mM	compou
concentration		M_gln__L_c	0.001	mM	compou
concentration		M_3c3hmp_c	0.1	mM	compou
concentration		M_anth_c	10	mM	compou
concentration		M_pap_c	0.1	mM	compou
concentration		M_xmp_c	0.06093	mM	compou
concentration		M_2cpr5p_c	0.1	mM	compou
concentration		M_rib__D_p	0.1008	mM	compou
concentration		M_xyl__D_p	0.1222	mM	compou
concentration		M_octeACP_c	0.1	mM	
concentration		M_3hhexACP_c	0.1022	mM	compou
concentration		M_t3c5ddeceACP_c	0.0962	mM	
concentration		M_co2_p	0.1	mM	compou
concentration		M_ala__L_c	0.1503	mM	compou
concentration		M_hco3_c	0.1	mM	compou
concentration		M_phe__L_c	0.1503	mM	compou
concentration		M_mlthf_c	0.3554	mM	compou
concentration		M_t3c7mrseACP_c	0.09615	mM	
concentration		M_t3c11vaceACP_c	0.09634	mM	
concentration		M_1pyr5c_c	0.7574	mM	compou
concentration		M_acald_p	0.1	mM	compou
concentration		M_2ippm_c	0.1	mM	compou
concentration		M_3psme_c	0.1	mM	compou
concentration		M_imacp_c	0.6452	mM	compou
concentration		M_3c2hmp_c	0.1	mM	compou
concentration		M_pser__L_c	0.1187	mM	compou
concentration		M_ocdcaACP_c	0.1	mM	
concentration		M_gmp_c	0.09978	mM	compou
concentration		M_3dhsk_c	0.1	mM	compou
concentration		M_acACP_c	0.1	mM	compou
concentration		M_h2o_c	1	mM	compou
concentration		M_alac__S_c	0.1	mM	compou
concentration		M_dcdp_c	0.1	mM	compou
concentration		M_gly_c	0.1503	mM	compou
concentration		M_flxso_c	0.1	mM	
concentration		M_malcoa_c	0.1	mM	compou
concentration		M_fru_p	0.1	mM	compou
concentration		M_xyl__D_e	0.1	mM	compou
concentration		M_phom_c	0.1	mM	compou
concentration		M_glc__D_e	0.1	mM	compou
concentration		M_nh4_e	0.1	mM	compou
concentration		M_f6p_c	0.1503	mM	compou
concentration		M_pphn_c	0.02628	mM	compou
concentration		M_prlp_c	0.1	mM	compou
concentration		M_s7p_c	0.1	mM	compou
concentration		M_prfp_c	0.1	mM	compou
concentration		M_tmrs2eACP_c	0.09929	mM	compou
concentration		M_o2_e	0.1	mM	compou
concentration		M_succ_e	0.117	mM	compou
concentration		M_mql8_c	0.001	mM	
concentration		M_glyc__R_c	0.1	mM	compou
concentration		M_g6p_c	0.1	mM	compou
concentration		M_trdrd_c	0.01042	mM	compou
concentration		M_methf_c	0.1	mM	compou
concentration		M_ddcaACP_c	0.1	mM	
concentration		M_prpp_c	0.1503	mM	compou
concentration		M_histd_c	0.1	mM	compou
concentration		M_for_p	0.08728	mM	compou
concentration		M_orot_c	0.3413	mM	compou
concentration		M_glc__D_p	0.1	mM	compou
concentration		M_q8_c	0.1	mM	compou
concentration		M_orn_c	0.1	mM	compou
concentration		M_dcaACP_c	0.1	mM	
concentration		M_3hcddec5eACP_c	0.104	mM	
concentration		M_tddec2eACP_c	0.09877	mM	compou
concentration		M_hdca_c	0.1	mM	compou
concentration		M_fgam_c	0.1063	mM	compou
concentration		M_cit_c	0.1	mM	compou
concentration		M_skm5p_c	0.1	mM	compou
concentration		M_oaa_c	0.1	mM	compou
concentration		M_23dhmp_c	0.1	mM	compou
concentration		M_fprica_c	0.1	mM	compou
concentration		M_glcn_e	0.1	mM	compou
concentration		M_ac_p	0.1	mM	compou
concentration		M_his__L_c	0.1503	mM	compou
concentration		M_so4_c	0.3164	mM	compou
concentration		M_6pgl_c	0.1	mM	compou
concentration		M_2dda7p_c	0.003962	mM	compou
concentration		M_sl2a6o_c	0.001	mM	compou
concentration		M_gtp_c	0.4349	mM	compou
concentration		M_so4_p	0.1374	mM	compou
concentration		M_succ_c	0.001	mM	compou
concentration		M_aps_c	0.03457	mM	compou
concentration		M_thdp_c	0.124	mM	compou
concentration		M_cdp_c	0.06651	mM	compou
concentration		M_glyc__R_e	0.1	mM	compou
concentration		M_nadph_c	0.1139	mM	compou
concentration		M_acglu_c	5.901	mM	compou
concentration		M_3hddecACP_c	0.1012	mM	compou
concentration		M_2obut_c	0.1	mM	compou
concentration		M_cddec5eACP_c	0.1	mM	
concentration		M_glyc_c	0.1	mM	compou
concentration		M_val__L_c	0.1503	mM	compou
concentration		M_pro__L_c	0.01985	mM	compou
concentration		M_cbasp_c	0.1	mM	compou
concentration		M_mqn8_c	10	mM	
concentration		M_lac__D_p	0.1	mM	compou
concentration		M_malACP_c	0.1	mM	compou
concentration		M_3hdecACP_c	0.1012	mM	compou
concentration		M_cdec3eACP_c	0.1	mM	
concentration		M_3hcmrs7eACP_c	0.104	mM	
concentration		M_glu__L_p	0.1	mM	compou
concentration		M_3oddecACP_c	0.1	mM	compou
concentration		M_glyc__R_p	0.1	mM	compou
concentration		M_3ooctdACP_c	0.1	mM	
concentration		M_but2eACP_c	0.09805	mM	compou
concentration		M_ddca_c	0.1	mM	
concentration		M_pyr_c	4.141	mM	compou
concentration		M_dump_c	0.1	mM	compou
concentration		M_acon_C_c	0.1	mM	compou
concentration		M_ocdcap_c	0.1	mM	
concentration		M_grxox_c	0.1	mM	
concentration		M_icit_c	0.1	mM	compou
concentration		M_lac__D_c	0.1	mM	compou
concentration		M_nadh_c	0.0526	mM	compou
concentration		M_amp_c	0.06637	mM	compou
concentration		M_3php_c	0.02375	mM	compou
concentration		M_dtdp_c	0.1	mM	compou
concentration		M_dhf_c	0.1	mM	compou
concentration		M_for_c	0.07621	mM	compou
concentration		M_pi_e	0.1	mM	compou
concentration		M_3opalmACP_c	0.1	mM	compou
concentration		M_3hcvac11eACP_c	0.1038	mM	
concentration		M_coa_c	1	mM	compou
concentration		M_asn__L_c	0.1503	mM	compou
concentration		M_udp_c	0.06651	mM	compou
concentration		M_leu__L_c	0.1314	mM	compou
concentration		M_25aics_c	0.1	mM	compou
concentration		M_3omrsACP_c	0.1	mM	compou
concentration		M_acald_c	0.1	mM	compou
concentration		M_3hmrsACP_c	0.1514	mM	compou
concentration		M_pram_c	0.1	mM	compou
concentration		M_ocdceap_c	0.1062	mM	
concentration		M_3c4mop_c	0.1	mM	compou
concentration		M_hcys__L_c	0.1	mM	compou
concentration		M_mal__L_e	0.1	mM	compou
concentration		M_co2_c	0.01	mM	compou
concentration		M_pi_p	0.08712	mM	compou
concentration		M_fum_e	0.1	mM	compou
concentration		M_acald_e	0.1	mM	compou
concentration		M_etoh_p	0.1	mM	compou
concentration		M_gthox_c	0.1	mM	compou
